City,Original_Locality_ID,Locality
Surat,Locality_162,Majura Gate
Surat,Locality_163,Dumas Road
Surat,Locality_164,Bhatar
Surat,Locality_165,Palanpur
Surat,Locality_166,Rander
Surat,Locality_167,Parvat Patiya
Surat,Locality_168,Amroli
Surat,Locality_169,Sarthana
Surat,Locality_170,Limbayat
Surat,Locality_171,Sachin
Surat,Locality_172,Pandesara
Surat,Locality_173,Kadodara Road
Surat,Locality_174,Mota Varachha
Surat,Locality_175,Dindoli
Surat,Locality_176,Adajan
Surat,Locality_177,Vesu
Surat,Locality_178,Piplod
Surat,Locality_179,Pal
Surat,Locality_180,City Light
Surat,Locality_181,Athwa
Surat,Locality_182,Althan
Surat,Locality_183,Varachha
Surat,Locality_184,Katargam
Surat,Locality_185,Udhna
Surat,Locality_186,Nanpura
Surat,Locality_187,Majura Gate
Surat,Locality_188,Dumas Road
Surat,Locality_189,Bhatar
Surat,Locality_190,Palanpur
Surat,Locality_191,Rander
Surat,Locality_192,Parvat Patiya
Surat,Locality_193,Amroli
Surat,Locality_194,Sarthana
Surat,Locality_195,Limbayat
Surat,Locality_196,Sachin
Surat,Locality_197,Pandesara
Surat,Locality_198,Kadodara Road
Surat,Locality_199,Mota Varachha
Surat,Locality_200,Dindoli
Surat,Locality_201,Adajan
Surat,Locality_202,Vesu
Surat,Locality_203,Piplod
Surat,Locality_204,Pal
Surat,Locality_205,City Light
Surat,Locality_206,Athwa
Surat,Locality_207,Althan
Surat,Locality_208,Varachha
Surat,Locality_209,Katargam
Surat,Locality_210,Udhna
Surat,Locality_211,Nanpura
Surat,Locality_212,Majura Gate
Surat,Locality_213,Dumas Road
Surat,Locality_214,Bhatar
Surat,Locality_215,Palanpur
Surat,Locality_216,Rander
Surat,Locality_217,Parvat Patiya
Surat,Locality_218,Amroli
Surat,Locality_219,Sarthana
Surat,Locality_220,Limbayat
Surat,Locality_221,Sachin
Surat,Locality_222,Pandesara
Surat,Locality_223,Kadodara Road
Surat,Locality_224,Mota Varachha
Surat,Locality_225,Dindoli
Surat,Locality_226,Adajan
Surat,Locality_227,Vesu
Surat,Locality_228,Piplod
Surat,Locality_229,Pal
Surat,Locality_230,City Light
Surat,Locality_231,Athwa
Surat,Locality_232,Althan
Surat,Locality_233,Varachha
Surat,Locality_234,Katargam
Surat,Locality_235,Udhna
Surat,Locality_236,Nanpura
Surat,Locality_237,Majura Gate
Surat,Locality_238,Dumas Road
Surat,Locality_239,Bhatar
Surat,Locality_240,Palanpur
Surat,Locality_241,Rander
Surat,Locality_242,Parvat Patiya
Surat,Locality_243,Amroli
Surat,Locality_244,Sarthana
Surat,Locality_245,Limbayat
Surat,Locality_246,Sachin
Surat,Locality_247,Pandesara
Surat,Locality_248,Kadodara Road
Surat,Locality_249,Mota Varachha
Surat,Locality_250,Dindoli
Surat,Locality_251,Adajan
Surat,Locality_252,Vesu
Surat,Locality_253,Piplod
Surat,Locality_254,Pal
Surat,Locality_255,City Light
Surat,Locality_256,Athwa
Surat,Locality_257,Althan
Surat,Locality_258,Varachha
Surat,Locality_259,Katargam
Surat,Locality_260,Udhna
Surat,Locality_261,Nanpura
Surat,Locality_262,Majura Gate
Surat,Locality_263,Dumas Road
Surat,Locality_264,Bhatar
Surat,Locality_265,Palanpur
Surat,Locality_266,Rander
Surat,Locality_267,Parvat Patiya
Surat,Locality_268,Amroli
Surat,Locality_269,Sarthana
Surat,Locality_270,Limbayat
Surat,Locality_271,Sachin
Surat,Locality_272,Pandesara
Surat,Locality_273,Kadodara Road
Surat,Locality_274,Mota Varachha
Surat,Locality_275,Dindoli
Surat,Locality_276,Adajan
Surat,Locality_277,Vesu
Surat,Locality_278,Piplod
Surat,Locality_279,Pal
Surat,Locality_280,City Light
Surat,Locality_281,Athwa
Surat,Locality_282,Althan
Surat,Locality_283,Varachha
Surat,Locality_284,Katargam
Surat,Locality_285,Udhna
Surat,Locality_286,Nanpura
Surat,Locality_287,Majura Gate
Surat,Locality_288,Dumas Road
Surat,Locality_289,Bhatar
Surat,Locality_290,Palanpur
Surat,Locality_291,Rander
Surat,Locality_292,Parvat Patiya
Surat,Locality_293,Amroli
Surat,Locality_294,Sarthana
Surat,Locality_295,Limbayat
Surat,Locality_296,Sachin
Surat,Locality_297,Pandesara
Surat,Locality_298,Kadodara Road
Surat,Locality_299,Mota Varachha
Surat,Locality_300,Dindoli
Surat,Locality_301,Adajan
Surat,Locality_302,Vesu
Surat,Locality_303,Piplod
Surat,Locality_304,Pal
Surat,Locality_305,City Light
Surat,Locality_306,Athwa
Surat,Locality_307,Althan
Surat,Locality_308,Varachha
Surat,Locality_309,Katargam
Surat,Locality_310,Udhna
Surat,Locality_311,Nanpura
Surat,Locality_312,Majura Gate
Surat,Locality_313,Dumas Road
Surat,Locality_314,Bhatar
Surat,Locality_315,Palanpur
Surat,Locality_316,Rander
Surat,Locality_317,Parvat Patiya
Surat,Locality_318,Amroli
Surat,Locality_319,Sarthana
Surat,Locality_320,Limbayat
Surat,Locality_321,Sachin
Surat,Locality_322,Pandesara
Surat,Locality_323,Kadodara Road
Surat,Locality_324,Mota Varachha
Surat,Locality_325,Dindoli
Surat,Locality_326,Adajan
Surat,Locality_327,Vesu
Surat,Locality_328,Piplod
Surat,Locality_329,Pal
Surat,Locality_330,City Light
Surat,Locality_331,Athwa
Surat,Locality_332,Althan
Surat,Locality_333,Varachha
Surat,Locality_334,Katargam
Surat,Locality_335,Udhna
Surat,Locality_336,Nanpura
Surat,Locality_337,Majura Gate
Surat,Locality_338,Dumas Road
Surat,Locality_339,Bhatar
Surat,Locality_340,Palanpur
Surat,Locality_341,Rander
Surat,Locality_342,Parvat Patiya
Surat,Locality_343,Amroli
Surat,Locality_344,Sarthana
Surat,Locality_345,Limbayat
Surat,Locality_346,Sachin
Surat,Locality_347,Pandesara
Surat,Locality_348,Kadodara Road
Surat,Locality_349,Mota Varachha
Surat,Locality_350,Dindoli
Surat,Locality_351,Adajan
Surat,Locality_352,Vesu
Surat,Locality_353,Piplod
Surat,Locality_354,Pal
Surat,Locality_355,City Light
Surat,Locality_356,Athwa
Surat,Locality_357,Althan
Surat,Locality_358,Varachha
Surat,Locality_359,Katargam
Surat,Locality_360,Udhna
Surat,Locality_361,Nanpura
Surat,Locality_362,Majura Gate
Surat,Locality_363,Dumas Road
Surat,Locality_364,Bhatar
Surat,Locality_365,Palanpur
Surat,Locality_366,Rander
Surat,Locality_367,Parvat Patiya
Surat,Locality_368,Amroli
Surat,Locality_369,Sarthana
Surat,Locality_370,Limbayat
Surat,Locality_371,Sachin
Surat,Locality_372,Pandesara
Surat,Locality_373,Kadodara Road
Surat,Locality_374,Mota Varachha
Surat,Locality_375,Dindoli
Surat,Locality_376,Adajan
Surat,Locality_377,Vesu
Surat,Locality_378,Piplod
Surat,Locality_379,Pal
Surat,Locality_380,City Light
Surat,Locality_381,Athwa
Surat,Locality_382,Althan
Surat,Locality_383,Varachha
Surat,Locality_384,Katargam
Surat,Locality_385,Udhna
Surat,Locality_386,Nanpura
Surat,Locality_387,Majura Gate
Surat,Locality_388,Dumas Road
Surat,Locality_389,Bhatar
Surat,Locality_390,Palanpur
Surat,Locality_391,Rander
Surat,Locality_392,Parvat Patiya
Surat,Locality_393,Amroli
Surat,Locality_394,Sarthana
Surat,Locality_395,Limbayat
Surat,Locality_396,Sachin
Surat,Locality_397,Pandesara
Surat,Locality_398,Kadodara Road
Surat,Locality_399,Mota Varachha
Surat,Locality_400,Dindoli
Surat,Locality_401,Adajan
Surat,Locality_402,Vesu
Surat,Locality_403,Piplod
Surat,Locality_404,Pal
Surat,Locality_405,City Light
Surat,Locality_406,Athwa
Surat,Locality_407,Althan
Surat,Locality_408,Varachha
Surat,Locality_409,Katargam
Surat,Locality_410,Udhna
Surat,Locality_411,Nanpura
Surat,Locality_412,Majura Gate
Surat,Locality_413,Dumas Road
Surat,Locality_414,Bhatar
Surat,Locality_415,Palanpur
Surat,Locality_416,Rander
Surat,Locality_417,Parvat Patiya
Surat,Locality_418,Amroli
Surat,Locality_419,Sarthana
Surat,Locality_420,Limbayat
Surat,Locality_421,Sachin
Surat,Locality_422,Pandesara
Surat,Locality_423,Kadodara Road
Surat,Locality_424,Mota Varachha
Surat,Locality_425,Dindoli
Surat,Locality_426,Adajan
Surat,Locality_427,Vesu
Surat,Locality_428,Piplod
Surat,Locality_429,Pal
Surat,Locality_430,City Light
Surat,Locality_431,Athwa
Surat,Locality_432,Althan
Surat,Locality_433,Varachha
Surat,Locality_434,Katargam
Surat,Locality_435,Udhna
Surat,Locality_436,Nanpura
Surat,Locality_437,Majura Gate
Surat,Locality_438,Dumas Road
Surat,Locality_439,Bhatar
Surat,Locality_440,Palanpur
Surat,Locality_441,Rander
Surat,Locality_442,Parvat Patiya
Surat,Locality_443,Amroli
Surat,Locality_444,Sarthana
Surat,Locality_445,Limbayat
Surat,Locality_446,Sachin
Surat,Locality_447,Pandesara
Surat,Locality_448,Kadodara Road
Surat,Locality_449,Mota Varachha
Surat,Locality_450,Dindoli
Surat,Locality_451,Adajan
Surat,Locality_452,Vesu
Surat,Locality_453,Piplod
Surat,Locality_454,Pal
Surat,Locality_455,City Light
Surat,Locality_456,Athwa
Surat,Locality_457,Althan
Surat,Locality_458,Varachha
Surat,Locality_459,Katargam
Surat,Locality_460,Udhna
Surat,Locality_461,Nanpura
Surat,Locality_462,Majura Gate
Surat,Locality_463,Dumas Road
Surat,Locality_464,Bhatar
Surat,Locality_465,Palanpur
Surat,Locality_466,Rander
Surat,Locality_467,Parvat Patiya
Surat,Locality_468,Amroli
Surat,Locality_469,Sarthana
Surat,Locality_470,Limbayat
Surat,Locality_471,Sachin
Surat,Locality_472,Pandesara
Surat,Locality_473,Kadodara Road
Surat,Locality_474,Mota Varachha
Surat,Locality_475,Dindoli
Surat,Locality_476,Adajan
Surat,Locality_477,Vesu
Surat,Locality_478,Piplod
Surat,Locality_479,Pal
Surat,Locality_480,City Light
Surat,Locality_481,Athwa
Surat,Locality_482,Althan
Surat,Locality_483,Varachha
Surat,Locality_484,Katargam
Surat,Locality_485,Udhna
Surat,Locality_486,Nanpura
Surat,Locality_487,Majura Gate
Surat,Locality_488,Dumas Road
Surat,Locality_489,Bhatar
Surat,Locality_490,Palanpur
Surat,Locality_491,Rander
Surat,Locality_492,Parvat Patiya
Surat,Locality_493,Amroli
Surat,Locality_494,Sarthana
Surat,Locality_495,Limbayat
Surat,Locality_496,Sachin
Surat,Locality_497,Pandesara
Surat,Locality_498,Kadodara Road
Surat,Locality_499,Mota Varachha
Surat,Locality_500,Dindoli
Trivandrum,Locality_1,Kowdiar
Trivandrum,Locality_2,Pattom
Trivandrum,Locality_3,Kesavadasapuram
Trivandrum,Locality_4,Vazhuthacaud
Trivandrum,Locality_5,Sasthamangalam
Trivandrum,Locality_6,Thycaud
Trivandrum,Locality_7,Palayam
Trivandrum,Locality_8,Statue
Trivandrum,Locality_9,Ulloor
Trivandrum,Locality_10,Medical College
Trivandrum,Locality_11,Kazhakkoottam
Trivandrum,Locality_12,Sreekaryam
Trivandrum,Locality_13,Peroorkada
Trivandrum,Locality_14,Poojappura
Trivandrum,Locality_15,Nemom
Trivandrum,Locality_16,Karamana
Trivandrum,Locality_17,Vattiyoorkavu
Trivandrum,Locality_18,Jagathy
Trivandrum,Locality_19,Pappanamcode
Trivandrum,Locality_20,Manacaud
Trivandrum,Locality_21,Pettah
Trivandrum,Locality_22,Chalai
Trivandrum,Locality_23,Fort
Trivandrum,Locality_24,Kumarapuram
Trivandrum,Locality_25,Mannanthala
Trivandrum,Locality_26,Kowdiar
Trivandrum,Locality_27,Pattom
Trivandrum,Locality_28,Kesavadasapuram
Trivandrum,Locality_29,Vazhuthacaud
Trivandrum,Locality_30,Sasthamangalam
Trivandrum,Locality_31,Thycaud
Trivandrum,Locality_32,Palayam
Trivandrum,Locality_33,Statue
Trivandrum,Locality_34,Ulloor
Trivandrum,Locality_35,Medical College
Trivandrum,Locality_36,Kazhakkoottam
Trivandrum,Locality_37,Sreekaryam
Trivandrum,Locality_38,Peroorkada
Trivandrum,Locality_39,Poojappura
Trivandrum,Locality_40,Nemom
Trivandrum,Locality_41,Karamana
Trivandrum,Locality_42,Vattiyoorkavu
Trivandrum,Locality_43,Jagathy
Trivandrum,Locality_44,Pappanamcode
Trivandrum,Locality_45,Manacaud
Trivandrum,Locality_46,Pettah
Trivandrum,Locality_47,Chalai
Trivandrum,Locality_48,Fort
Trivandrum,Locality_49,Kumarapuram
Trivandrum,Locality_50,Mannanthala
Trivandrum,Locality_51,Kowdiar
Trivandrum,Locality_52,Pattom
Trivandrum,Locality_53,Kesavadasapuram
Trivandrum,Locality_54,Vazhuthacaud
Trivandrum,Locality_55,Sasthamangalam
Trivandrum,Locality_56,Thycaud
Trivandrum,Locality_57,Palayam
Trivandrum,Locality_58,Statue
Trivandrum,Locality_59,Ulloor
Trivandrum,Locality_60,Medical College
Trivandrum,Locality_61,Kazhakkoottam
Trivandrum,Locality_62,Sreekaryam
Trivandrum,Locality_63,Peroorkada
Trivandrum,Locality_64,Poojappura
Trivandrum,Locality_65,Nemom
Trivandrum,Locality_66,Karamana
Trivandrum,Locality_67,Vattiyoorkavu
Trivandrum,Locality_68,Jagathy
Trivandrum,Locality_69,Pappanamcode
Trivandrum,Locality_70,Manacaud
Trivandrum,Locality_71,Pettah
Trivandrum,Locality_72,Chalai
Trivandrum,Locality_73,Fort
Trivandrum,Locality_74,Kumarapuram
Trivandrum,Locality_75,Mannanthala
Trivandrum,Locality_76,Kowdiar
Trivandrum,Locality_77,Pattom
Trivandrum,Locality_78,Kesavadasapuram
Trivandrum,Locality_79,Vazhuthacaud
Trivandrum,Locality_80,Sasthamangalam
Trivandrum,Locality_81,Thycaud
Trivandrum,Locality_82,Palayam
Trivandrum,Locality_83,Statue
Trivandrum,Locality_84,Ulloor
Trivandrum,Locality_85,Medical College
Trivandrum,Locality_86,Kazhakkoottam
Trivandrum,Locality_87,Sreekaryam
Trivandrum,Locality_88,Peroorkada
Trivandrum,Locality_89,Poojappura
Trivandrum,Locality_90,Nemom
Trivandrum,Locality_91,Karamana
Trivandrum,Locality_92,Vattiyoorkavu
Trivandrum,Locality_93,Jagathy
Trivandrum,Locality_94,Pappanamcode
Trivandrum,Locality_95,Manacaud
Trivandrum,Locality_96,Pettah
Trivandrum,Locality_97,Chalai
Trivandrum,Locality_98,Fort
Trivandrum,Locality_99,Kumarapuram
Trivandrum,Locality_100,Mannanthala
Trivandrum,Locality_101,Kowdiar
Trivandrum,Locality_102,Pattom
Trivandrum,Locality_103,Kesavadasapuram
Trivandrum,Locality_104,Vazhuthacaud
Trivandrum,Locality_105,Sasthamangalam
Trivandrum,Locality_106,Thycaud
Trivandrum,Locality_107,Palayam
Trivandrum,Locality_108,Statue
Trivandrum,Locality_109,Ulloor
Trivandrum,Locality_110,Medical College
Trivandrum,Locality_111,Kazhakkoottam
Trivandrum,Locality_112,Sreekaryam
Trivandrum,Locality_113,Peroorkada
Trivandrum,Locality_114,Poojappura
Trivandrum,Locality_115,Nemom
Trivandrum,Locality_116,Karamana
Trivandrum,Locality_117,Vattiyoorkavu
Trivandrum,Locality_118,Jagathy
Trivandrum,Locality_119,Pappanamcode
Trivandrum,Locality_120,Manacaud
Trivandrum,Locality_121,Pettah
Trivandrum,Locality_122,Chalai
Trivandrum,Locality_123,Fort
Trivandrum,Locality_124,Kumarapuram
Trivandrum,Locality_125,Mannanthala
Trivandrum,Locality_126,Kowdiar
Trivandrum,Locality_127,Pattom
Trivandrum,Locality_128,Kesavadasapuram
Trivandrum,Locality_129,Vazhuthacaud
Trivandrum,Locality_130,Sasthamangalam
Trivandrum,Locality_131,Thycaud
Trivandrum,Locality_132,Palayam
Trivandrum,Locality_133,Statue
Trivandrum,Locality_134,Ulloor
Trivandrum,Locality_135,Medical College
Trivandrum,Locality_136,Kazhakkoottam
Trivandrum,Locality_137,Sreekaryam
Trivandrum,Locality_138,Peroorkada
Trivandrum,Locality_139,Poojappura
Trivandrum,Locality_140,Nemom
Trivandrum,Locality_141,Karamana
Trivandrum,Locality_142,Vattiyoorkavu
Trivandrum,Locality_143,Jagathy
Trivandrum,Locality_144,Pappanamcode
Trivandrum,Locality_145,Manacaud
Trivandrum,Locality_146,Pettah
Trivandrum,Locality_147,Chalai
Trivandrum,Locality_148,Fort
Trivandrum,Locality_149,Kumarapuram
Trivandrum,Locality_150,Mannanthala
Trivandrum,Locality_151,Kowdiar
Trivandrum,Locality_152,Pattom
Trivandrum,Locality_153,Kesavadasapuram
Trivandrum,Locality_154,Vazhuthacaud
Trivandrum,Locality_155,Sasthamangalam
Trivandrum,Locality_156,Thycaud
Trivandrum,Locality_157,Palayam
Trivandrum,Locality_158,Statue
Trivandrum,Locality_159,Ulloor
Trivandrum,Locality_160,Medical College
Trivandrum,Locality_161,Kazhakkoottam
Trivandrum,Locality_162,Sreekaryam
Trivandrum,Locality_163,Peroorkada
Trivandrum,Locality_164,Poojappura
Trivandrum,Locality_165,Nemom
Trivandrum,Locality_166,Karamana
Trivandrum,Locality_167,Vattiyoorkavu
Trivandrum,Locality_168,Jagathy
Trivandrum,Locality_169,Pappanamcode
Trivandrum,Locality_170,Manacaud
Trivandrum,Locality_171,Pettah
Trivandrum,Locality_172,Chalai
Trivandrum,Locality_173,Fort
Trivandrum,Locality_174,Kumarapuram
Trivandrum,Locality_175,Mannanthala
Trivandrum,Locality_176,Kowdiar
Trivandrum,Locality_177,Pattom
Trivandrum,Locality_178,Kesavadasapuram
Trivandrum,Locality_179,Vazhuthacaud
Trivandrum,Locality_180,Sasthamangalam
Trivandrum,Locality_181,Thycaud
Trivandrum,Locality_182,Palayam
Trivandrum,Locality_183,Statue
Trivandrum,Locality_184,Ulloor
Trivandrum,Locality_185,Medical College
Trivandrum,Locality_186,Kazhakkoottam
Trivandrum,Locality_187,Sreekaryam
Trivandrum,Locality_188,Peroorkada
Trivandrum,Locality_189,Poojappura
Trivandrum,Locality_190,Nemom
Trivandrum,Locality_191,Karamana
Trivandrum,Locality_192,Vattiyoorkavu
Trivandrum,Locality_193,Jagathy
Trivandrum,Locality_194,Pappanamcode
Trivandrum,Locality_195,Manacaud
Trivandrum,Locality_196,Pettah
Trivandrum,Locality_197,Chalai
Trivandrum,Locality_198,Fort
Trivandrum,Locality_199,Kumarapuram
Trivandrum,Locality_200,Mannanthala
Trivandrum,Locality_201,Kowdiar
Trivandrum,Locality_202,Pattom
Trivandrum,Locality_203,Kesavadasapuram
Trivandrum,Locality_204,Vazhuthacaud
Trivandrum,Locality_205,Sasthamangalam
Trivandrum,Locality_206,Thycaud
Trivandrum,Locality_207,Palayam
Trivandrum,Locality_208,Statue
Trivandrum,Locality_209,Ulloor
Trivandrum,Locality_210,Medical College
Trivandrum,Locality_211,Kazhakkoottam
Trivandrum,Locality_212,Sreekaryam
Trivandrum,Locality_213,Peroorkada
Trivandrum,Locality_214,Poojappura
Trivandrum,Locality_215,Nemom
Trivandrum,Locality_216,Karamana
Trivandrum,Locality_217,Vattiyoorkavu
Trivandrum,Locality_218,Jagathy
Trivandrum,Locality_219,Pappanamcode
Trivandrum,Locality_220,Manacaud
Trivandrum,Locality_221,Pettah
Trivandrum,Locality_222,Chalai
Trivandrum,Locality_223,Fort
Trivandrum,Locality_224,Kumarapuram
Trivandrum,Locality_225,Mannanthala
Trivandrum,Locality_226,Kowdiar
Trivandrum,Locality_227,Pattom
Trivandrum,Locality_228,Kesavadasapuram
Trivandrum,Locality_229,Vazhuthacaud
Trivandrum,Locality_230,Sasthamangalam
Trivandrum,Locality_231,Thycaud
Trivandrum,Locality_232,Palayam
Trivandrum,Locality_233,Statue
Trivandrum,Locality_234,Ulloor
Trivandrum,Locality_235,Medical College
Trivandrum,Locality_236,Kazhakkoottam
Trivandrum,Locality_237,Sreekaryam
Trivandrum,Locality_238,Peroorkada
Trivandrum,Locality_239,Poojappura
Trivandrum,Locality_240,Nemom
Trivandrum,Locality_241,Karamana
Trivandrum,Locality_242,Vattiyoorkavu
Trivandrum,Locality_243,Jagathy
Trivandrum,Locality_244,Pappanamcode
Trivandrum,Locality_245,Manacaud
Trivandrum,Locality_246,Pettah
Trivandrum,Locality_247,Chalai
Trivandrum,Locality_248,Fort
Trivandrum,Locality_249,Kumarapuram
Trivandrum,Locality_250,Mannanthala
Trivandrum,Locality_251,Kowdiar
Trivandrum,Locality_252,Pattom
Trivandrum,Locality_253,Kesavadasapuram
Trivandrum,Locality_254,Vazhuthacaud
Trivandrum,Locality_255,Sasthamangalam
Trivandrum,Locality_256,Thycaud
Trivandrum,Locality_257,Palayam
Trivandrum,Locality_258,Statue
Trivandrum,Locality_259,Ulloor
Trivandrum,Locality_260,Medical College
Trivandrum,Locality_261,Kazhakkoottam
Trivandrum,Locality_262,Sreekaryam
Trivandrum,Locality_263,Peroorkada
Trivandrum,Locality_264,Poojappura
Trivandrum,Locality_265,Nemom
Trivandrum,Locality_266,Karamana
Trivandrum,Locality_267,Vattiyoorkavu
Trivandrum,Locality_268,Jagathy
Trivandrum,Locality_269,Pappanamcode
Trivandrum,Locality_270,Manacaud
Trivandrum,Locality_271,Pettah
Trivandrum,Locality_272,Chalai
Trivandrum,Locality_273,Fort
Trivandrum,Locality_274,Kumarapuram
Trivandrum,Locality_275,Mannanthala
Trivandrum,Locality_276,Kowdiar
Trivandrum,Locality_277,Pattom
Trivandrum,Locality_278,Kesavadasapuram
Trivandrum,Locality_279,Vazhuthacaud
Trivandrum,Locality_280,Sasthamangalam
Trivandrum,Locality_281,Thycaud
Trivandrum,Locality_282,Palayam
Trivandrum,Locality_283,Statue
Trivandrum,Locality_284,Ulloor
Trivandrum,Locality_285,Medical College
Trivandrum,Locality_286,Kazhakkoottam
Trivandrum,Locality_287,Sreekaryam
Trivandrum,Locality_288,Peroorkada
Trivandrum,Locality_289,Poojappura
Trivandrum,Locality_290,Nemom
Trivandrum,Locality_291,Karamana
Trivandrum,Locality_292,Vattiyoorkavu
Trivandrum,Locality_293,Jagathy
Trivandrum,Locality_294,Pappanamcode
Trivandrum,Locality_295,Manacaud
Trivandrum,Locality_296,Pettah
Trivandrum,Locality_297,Chalai
Trivandrum,Locality_298,Fort
Trivandrum,Locality_299,Kumarapuram
Trivandrum,Locality_300,Mannanthala
Trivandrum,Locality_301,Kowdiar
Trivandrum,Locality_302,Pattom
Trivandrum,Locality_303,Kesavadasapuram
Trivandrum,Locality_304,Vazhuthacaud
Trivandrum,Locality_305,Sasthamangalam
Trivandrum,Locality_306,Thycaud
Trivandrum,Locality_307,Palayam
Trivandrum,Locality_308,Statue
Trivandrum,Locality_309,Ulloor
Trivandrum,Locality_310,Medical College
Trivandrum,Locality_311,Kazhakkoottam
Trivandrum,Locality_312,Sreekaryam
Trivandrum,Locality_313,Peroorkada
Trivandrum,Locality_314,Poojappura
Trivandrum,Locality_315,Nemom
Trivandrum,Locality_316,Karamana
Trivandrum,Locality_317,Vattiyoorkavu
Trivandrum,Locality_318,Jagathy
Trivandrum,Locality_319,Pappanamcode
Trivandrum,Locality_320,Manacaud
Trivandrum,Locality_321,Pettah
Trivandrum,Locality_322,Chalai
Trivandrum,Locality_323,Fort
Trivandrum,Locality_324,Kumarapuram
Trivandrum,Locality_325,Mannanthala
Trivandrum,Locality_326,Kowdiar
Trivandrum,Locality_327,Pattom
Trivandrum,Locality_328,Kesavadasapuram
Trivandrum,Locality_329,Vazhuthacaud
Trivandrum,Locality_330,Sasthamangalam
Trivandrum,Locality_331,Thycaud
Trivandrum,Locality_332,Palayam
Trivandrum,Locality_333,Statue
Trivandrum,Locality_334,Ulloor
Trivandrum,Locality_335,Medical College
Trivandrum,Locality_336,Kazhakkoottam
Trivandrum,Locality_337,Sreekaryam
Trivandrum,Locality_338,Peroorkada
Trivandrum,Locality_339,Poojappura
Trivandrum,Locality_340,Nemom
Trivandrum,Locality_341,Karamana
Trivandrum,Locality_342,Vattiyoorkavu
Trivandrum,Locality_343,Jagathy
Trivandrum,Locality_344,Pappanamcode
Trivandrum,Locality_345,Manacaud
Trivandrum,Locality_346,Pettah
Trivandrum,Locality_347,Chalai
Trivandrum,Locality_348,Fort
Trivandrum,Locality_349,Kumarapuram
Trivandrum,Locality_350,Mannanthala
Trivandrum,Locality_351,Kowdiar
Trivandrum,Locality_352,Pattom
Trivandrum,Locality_353,Kesavadasapuram
Trivandrum,Locality_354,Vazhuthacaud
Trivandrum,Locality_355,Sasthamangalam
Trivandrum,Locality_356,Thycaud
Trivandrum,Locality_357,Palayam
Trivandrum,Locality_358,Statue
Trivandrum,Locality_359,Ulloor
Trivandrum,Locality_360,Medical College
Trivandrum,Locality_361,Kazhakkoottam
Trivandrum,Locality_362,Sreekaryam
Trivandrum,Locality_363,Peroorkada
Trivandrum,Locality_364,Poojappura
Trivandrum,Locality_365,Nemom
Trivandrum,Locality_366,Karamana
Trivandrum,Locality_367,Vattiyoorkavu
Trivandrum,Locality_368,Jagathy
Trivandrum,Locality_369,Pappanamcode
Trivandrum,Locality_370,Manacaud
Trivandrum,Locality_371,Pettah
Trivandrum,Locality_372,Chalai
Trivandrum,Locality_373,Fort
Trivandrum,Locality_374,Kumarapuram
Trivandrum,Locality_375,Mannanthala
Trivandrum,Locality_376,Kowdiar
Trivandrum,Locality_377,Pattom
Trivandrum,Locality_378,Kesavadasapuram
Trivandrum,Locality_379,Vazhuthacaud
Trivandrum,Locality_380,Sasthamangalam
Trivandrum,Locality_381,Thycaud
Trivandrum,Locality_382,Palayam
Trivandrum,Locality_383,Statue
Trivandrum,Locality_384,Ulloor
Trivandrum,Locality_385,Medical College
Trivandrum,Locality_386,Kazhakkoottam
Trivandrum,Locality_387,Sreekaryam
Trivandrum,Locality_388,Peroorkada
Trivandrum,Locality_389,Poojappura
Trivandrum,Locality_390,Nemom
Trivandrum,Locality_391,Karamana
Trivandrum,Locality_392,Vattiyoorkavu
Trivandrum,Locality_393,Jagathy
Trivandrum,Locality_394,Pappanamcode
Trivandrum,Locality_395,Manacaud
Trivandrum,Locality_396,Pettah
Trivandrum,Locality_397,Chalai
Trivandrum,Locality_398,Fort
Trivandrum,Locality_399,Kumarapuram
Trivandrum,Locality_400,Mannanthala
Trivandrum,Locality_401,Kowdiar
Trivandrum,Locality_402,Pattom
Trivandrum,Locality_403,Kesavadasapuram
Trivandrum,Locality_404,Vazhuthacaud
Trivandrum,Locality_405,Sasthamangalam
Trivandrum,Locality_406,Thycaud
Trivandrum,Locality_407,Palayam
Trivandrum,Locality_408,Statue
Trivandrum,Locality_409,Ulloor
Trivandrum,Locality_410,Medical College
Trivandrum,Locality_411,Kazhakkoottam
Trivandrum,Locality_412,Sreekaryam
Trivandrum,Locality_413,Peroorkada
Trivandrum,Locality_414,Poojappura
Trivandrum,Locality_415,Nemom
Trivandrum,Locality_416,Karamana
Trivandrum,Locality_417,Vattiyoorkavu
Trivandrum,Locality_418,Jagathy
Trivandrum,Locality_419,Pappanamcode
Trivandrum,Locality_420,Manacaud
Trivandrum,Locality_421,Pettah
Trivandrum,Locality_422,Chalai
Trivandrum,Locality_423,Fort
Trivandrum,Locality_424,Kumarapuram
Trivandrum,Locality_425,Mannanthala
Trivandrum,Locality_426,Kowdiar
Trivandrum,Locality_427,Pattom
Trivandrum,Locality_428,Kesavadasapuram
Trivandrum,Locality_429,Vazhuthacaud
Trivandrum,Locality_430,Sasthamangalam
Trivandrum,Locality_431,Thycaud
Trivandrum,Locality_432,Palayam
Trivandrum,Locality_433,Statue
Trivandrum,Locality_434,Ulloor
Trivandrum,Locality_435,Medical College
Trivandrum,Locality_436,Kazhakkoottam
Trivandrum,Locality_437,Sreekaryam
Trivandrum,Locality_438,Peroorkada
